id,table,diagnosisYear,ageSpecificIncidenceAge0_49,CILowerBound0_49,CIUpperBound0_49,ageSpecificIncidenceAge50_54,CILowerBound50_54,CIUpperBound50_54,ageSpecificIncidenceAge55_59,CILowerBound55_59,CIUpperBound55_59,ageSpecificIncidenceAge60_64,CILowerBound60_64,CIUpperBound60_64,ageSpecificIncidenceAge65_69,CILowerBound65_69,CIUpperBound65_69,ageSpecificIncidenceAge70_74,CILowerBound70_74,CIUpperBound70_74,ageSpecificIncidenceAge75_79,CILowerBound75_79,CIUpperBound75_79,ageSpecificIncidenceAge80_84,CILowerBound80_84,CIUpperBound80_84,ageSpecificIncidenceAge85_89,CILowerBound85_89,CIUpperBound85_89,ageSpecificIncidenceAge90,CILowerBound90,CIUpperBound90,ageStandardisedIncidence,CILowerBoundAS,CIUpperBoundAS
441,Female/Yorkshire and The Humber*,2023,2.1299493,1.4341658,2.8257327,15.16102,9.642972,20.679068,24.625509,17.58519,31.665829,30.841927,22.538456,39.145397,28.738188,20.046766,37.429607,22.133688,14.342046,29.925331,34.814323,24.285269,45.34338,27.631943,16.085289,39.178596,14.992223,4.6031418,25.381304,42.95401,20.453325,65.454697,11.236794,10.010878,12.462709
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Male/Emergency route*, All Years,0.22777362,0.20123574,0.2543115,1.74787,1.5239168,1.9718231,2.5891879,2.3106716,2.8677042,3.3112104,2.9724367,3.6499841,4.3243847,3.9122775,4.7364917,3.9876885,3.5780256,4.3973513,4.2614765,3.7743492,4.7486038,4.2929749,3.697999,4.8879509,5.0472169,4.2081423,5.8862915,7.2746243,5.7000628,8.8491859,1.4917262,1.4352525,1.5481998
443,Male/Emergency route*,2016,0.34849387,0.2617467,0.43524104,2.3017573,1.6216315,2.981883,3.532048,2.6307745,4.4333215,4.3853393,3.3024378,5.4682407,5.4400377,4.2479367,6.6321387,6.3299766,4.8678265,7.7921267,5.5566831,3.9508781,7.162488,7.189085,5.0148573,9.3633127,6.4811816,3.7091346,9.2532291,8.8206758,4.025702,13.615649,2.0695276,1.8865734,2.2524819
444,Male/Emergency route*,2017,0.28106713,0.2031593,0.35897496,2.0159905,1.3832695,2.6487114,3.4983184,2.627516,4.3691206,5.1165953,3.9737387,6.2594519,6.5035248,5.1598825,7.847167,3.9040651,2.8429282,4.9652023,5.7080822,4.1414709,7.2746935,6.2287121,4.3220997,8.1353245,7.0186749,4.3712153,9.6661339,14.347389,8.3519964,20.342781,2.0326488,1.8544,2.2108974
445,Male/Emergency route*,2018,0.32552636,0.24174869,0.40930402,2.2275534,1.5617439,2.8933628,3.5741012,2.7052083,4.4429941,4.221755,3.1954122,5.2480979,5.4734416,4.2346849,6.7121983,5.6749086,4.4073453,6.942472,6.3310089,4.7155237,7.9464941,5.1835341,3.4662268,6.9008412,8.6759262,5.7596245,11.592228,13.308997,7.6166453,19.001348,2.0709639,1.8932078,2.2487199
446,Male/Emergency route*,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,Male/Emergency route*,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,Male/Emergency route*,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Male/Emergency route*,2022,0.28843504,0.20927262,0.36759746,2.8206463,2.0612531,3.5800395,3.6161647,2.762908,4.4694214,4.5958447,3.5823817,5.6093078,7.034555,5.6557822,8.4133282,6.2649088,4.8833885,7.6464291,5.4605069,4.1121068,6.808907,5.5828013,3.8306324,7.33497,5.8640571,3.5653467,8.1627674,8.2745743,3.9400873,12.609061,2.113035,1.9388258,2.2872441
450,Male/Emergency route*,2023,0.35064653,0.26336351,0.43792954,2.9270859,2.153497,3.7006748,4.03543,3.1340654,4.9367948,4.828546,3.7897427,5.8673496,5.4869528,4.2692537,6.7046518,6.6614223,5.2368536,8.0859909,6.5006037,5.0293784,7.9718289,6.1553965,4.3155656,7.9952273,7.5059929,4.9052992,10.106687,7.0924921,3.0795372,11.105447,2.2030835,2.0260115,2.3801556
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Male/Non-emergency route*, All Years,2.2946382,2.2104073,2.3788691,23.35722,22.538542,24.175898,33.994789,32.985596,35.003983,42.79311,41.575233,44.010986,47.915821,46.544033,49.287609,45.518806,44.134727,46.902885,41.93351,40.405441,43.461578,40.654472,38.823532,42.485413,34.967411,32.758865,37.175957,36.106976,32.599052,39.614899,16.302576,16.117622,16.48753
452,Male/Non-emergency route*,2016,3.4512134,3.1782253,3.7242014,35.938801,33.251347,38.626255,53.519505,50.011185,57.027824,62.369267,58.285389,66.453148,68.068474,63.851654,72.285294,71.300148,66.392921,76.207375,64.868233,59.38166,70.354805,63.503582,57.041576,69.965591,60.1824,51.735287,68.629509,57.673649,45.412701,69.934593,24.812445,24.184349,25.44054
453,Male/Non-emergency route*,2017,3.5976593,3.3189278,3.8763909,35.770908,33.10569,38.436127,48.694336,45.445488,51.943184,61.332695,57.375866,65.28952,67.853439,63.513386,72.193497,64.041687,59.743904,68.33947,56.968895,52.019695,61.918095,54.387291,48.753353,60.021229,40.03244,33.709663,46.355217,47.607246,36.686111,58.528381,23.19265,22.602919,23.782381
454,Male/Non-emergency route*,2018,3.4348643,3.1627259,3.7070026,35.226425,32.578716,37.874134,48.99268,45.7757,52.20966,62.936626,58.973869,66.899384,67.651741,63.296669,72.006813,62.055496,57.863892,66.247101,55.047585,50.283981,59.811188,49.761929,44.441048,55.082809,47.207245,40.404583,54.009907,44.363323,33.970558,54.756088,22.943153,22.361193,23.525114
455,Male/Non-emergency route*,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Male/Non-emergency route*,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,Male/Non-emergency route*,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Male/Non-emergency route*,2022,2.7712386,2.5258627,3.0166144,28.472561,26.059847,30.885275,46.486057,43.426792,49.545322,56.779045,53.216839,60.341251,62.32616,58.222141,66.430183,66.61422,62.109337,71.119102,57.638687,53.257828,62.019547,58.54784,52.873631,64.222046,49.25808,42.595783,55.920376,53.193691,42.203762,64.183624,21.910572,21.35314,22.468004
459,Male/Non-emergency route*,2023,2.7995167,2.552892,3.0461414,28.366121,25.957922,30.774321,43.184341,40.235722,46.132961,56.953571,53.385895,60.521248,65.702744,61.489017,69.916466,64.155838,59.734863,68.576813,57.985386,53.59137,62.379402,60.122478,54.372471,65.872482,51.369141,44.565578,58.172703,52.60265,41.673946,63.531353,21.858013,21.301153,22.414873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Female/Emergency route*, All Years,0.11111851,0.092442974,0.12979405,0.56654793,0.44081604,0.69227982,0.81861693,0.66422486,0.97300899,1.0807471,0.89052135,1.2709728,1.2941619,1.0750368,1.5132871,1.248667,1.0288851,1.4684489,1.6503178,1.3666226,1.934013,1.8368112,1.4887716,2.1848507,2.5620246,2.0672348,3.0568144,3.0245664,2.3307288,3.7184041,0.53971684,0.5079059,0.57152778
461,Female/Emergency route*,2016,0.16080257,0.10124046,0.22036467,1.0196216,0.57275271,1.4664905,0.70288849,0.3051919,1.1005851,1.4052763,0.80422968,2.0063229,1.4089224,0.82017124,1.9976736,2.0902944,1.2868111,2.8937776,2.6853569,1.653139,3.7175748,3.4159288,2.1028881,4.7289696,5.0365047,3.1005347,6.9724751,4.9931712,2.6195683,7.3667741,0.79976463,0.69431871,0.90521055
462,Female/Emergency route*,2017,0.12068497,0.06906715,0.17230278,0.35248432,0.091360293,0.61360836,0.8821128,0.44987753,1.3143481,1.4124339,0.82221526,2.0026524,2.4524999,1.6513499,3.2536497,1.2508608,0.67299259,1.828729,2.0444603,1.1700302,2.9188905,2.6678631,1.5530341,3.7826922,3.9978378,2.3639686,5.6317072,3.8022146,1.7353072,5.869122,0.68427032,0.58849245,0.78004819
463,Female/Emergency route*,2018,0.15505745,0.096569441,0.21354544,0.7061395,0.33624101,1.076038,1.5003976,0.94464248,2.0561526,1.6957626,1.0561173,2.335408,1.3739538,0.77179199,1.9761156,2.0428634,1.3118341,2.7738926,2.2543955,1.3524495,3.1563416,2.2600563,1.243811,3.2763014,4.5156527,2.7798915,6.2514138,4.6853771,2.3895423,6.9812121,0.7822628,0.68074363,0.88378197
464,Female/Emergency route*,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Female/Emergency route*,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,Female/Emergency route*,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,Female/Emergency route*,2022,0.19697706,0.13171847,0.26223564,0.82462662,0.42055959,1.2286937,1.2145454,0.72862601,1.7004647,1.4615158,0.89972723,2.0233045,1.8050517,1.1241822,2.4859211,1.6695521,0.98722577,2.3518784,2.2173457,1.4103142,3.0243771,1.6201715,0.77147371,2.4688694,2.6657426,1.3595288,3.9719565,4.0492506,1.9281236,6.1703777,0.73694849,0.63993925,0.83395773
468,Female/Emergency route*,2023,0.14069791,0.085544333,0.19585149,1.0823225,0.61940551,1.5452394,1.4169697,0.89211679,1.9418225,1.57394,0.9909445,2.1569355,1.9387593,1.2331229,2.6443956,1.959909,1.2206271,2.6991909,2.2938061,1.4729782,3.114634,3.0088902,1.8523101,4.1654701,1.9993069,0.8680926,3.1305213,3.7600183,1.7160492,5.8039875,0.78731924,0.68701124,0.88762724
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Female/Non-emergency route*, All Years,1.3652871,1.2998247,1.4307494,8.8686543,8.3711967,9.3661118,12.76436,12.154706,13.374015,15.670834,14.946475,16.395191,18.021688,17.203985,18.839392,18.025112,17.190071,18.860153,18.610506,17.657825,19.563187,18.28228,17.184258,19.380302,18.381905,17.056574,19.707235,18.395994,16.684845,20.107143,6.7771788,6.6634865,6.890871
470,Female/Non-emergency route*,2016,2.1248913,1.9083743,2.3414083,11.878592,10.353334,13.403849,19.563728,17.465588,21.661869,24.358124,21.855766,26.860481,26.129107,23.593683,28.66453,27.013033,24.124617,29.901449,28.919226,25.531847,32.306602,23.780119,20.315697,27.244541,28.863049,24.228525,33.497574,25.553288,20.183672,30.922903,10.088318,9.7090235,10.467612
471,Female/Non-emergency route*,2017,2.0688851,1.855167,2.282603,12.588725,11.028211,14.14924,17.807652,15.865597,19.749706,23.818771,21.395018,26.242525,26.568748,23.931841,29.205656,25.990108,23.356031,28.624186,24.436167,21.413069,27.459265,23.768236,20.440683,27.095789,24.682302,20.622568,28.742037,23.690722,18.531408,28.850035,9.6694355,9.3056984,10.033173
472,Female/Non-emergency route*,2018,2.0387182,1.8266386,2.250798,12.912266,11.330513,14.494019,18.058357,16.130302,19.986412,21.982107,19.679121,24.285093,24.593773,22.046124,27.141422,26.012461,23.403872,28.62105,27.616343,24.459532,30.773153,25.455372,22.044788,28.865955,27.441275,23.162378,31.720171,29.283606,23.544018,35.023193,9.7389698,9.376935,10.101005
473,Female/Non-emergency route*,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,Female/Non-emergency route*,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Female/Non-emergency route*,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Female/Non-emergency route*,2022,1.7671657,1.5717009,1.9626304,12.884791,11.287576,14.482007,17.256666,15.425044,19.088287,18.943493,16.920935,20.966051,24.267918,21.771397,26.764439,25.478817,22.813297,28.144337,24.084963,21.425177,26.744749,29.278816,25.670959,32.886673,22.658812,18.850576,26.467047,24.006271,18.841612,29.170931,9.1221895,8.779233,9.4651461
477,Female/Non-emergency route*,2023,1.5307932,1.3488699,1.7127165,11.957087,10.418445,13.495728,17.661514,15.808532,19.514496,21.135767,18.999378,23.272156,23.198257,20.757376,25.639139,25.188459,22.538172,27.838747,24.926025,22.220196,27.631855,25.575565,22.203585,28.947546,25.657772,21.60535,29.710194,26.898592,21.431654,32.365532,9.0125341,8.6720343,9.353034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Male/Early Stage*, All Years,1.1557701,1.0959909,1.2155492,11.025025,10.462564,11.587486,15.652109,14.967322,16.336895,18.622175,17.818775,19.425575,21.969511,21.040634,22.898388,22.95112,21.968313,23.933928,19.249119,18.213816,20.284422,17.837311,16.624523,19.050098,14.778542,13.342753,16.214331,12.59752,10.525486,14.669554,7.5309191,7.4054723,7.6563659
479,Male/Early Stage*,2016,1.1073111,0.95268154,1.2619407,9.7824678,8.380353,11.184583,14.607114,12.774269,16.439959,17.262922,15.114377,19.411469,21.352148,18.990404,23.713892,27.341982,24.303156,30.380808,23.072313,19.800182,26.344444,24.81946,20.779617,28.859303,25.30747,19.829775,30.785166,18.998379,11.961281,26.035477,7.9999123,7.6416731,8.3581514
480,Male/Early Stage*,2017,1.180482,1.0208185,1.3401456,9.0461111,7.7058206,10.386401,14.106123,12.35751,15.854736,16.74522,14.677714,18.812725,21.38937,18.952635,23.826105,23.799782,21.179792,26.419771,22.160789,19.073988,25.247591,22.180292,18.582411,25.778173,15.857006,11.877654,19.836357,16.956005,10.438327,23.473684,7.4896913,7.1537385,7.825644
481,Male/Early Stage*,2018,1.1225047,0.96693349,1.2780759,8.2885704,7.0042429,9.5728979,12.261917,10.652525,13.871309,17.341671,15.261537,19.421804,21.382912,18.934473,23.83135,21.078232,18.635323,23.521141,18.67111,15.896822,21.445398,16.735411,13.649714,19.821108,16.841503,12.778334,20.904673,9.5064268,4.6955109,14.317343,6.8453407,6.5276027,7.1630788
482,Male/Early Stage*,2019,1.615027,1.4285009,1.801553,16.765974,14.931834,18.600113,21.168182,19.077965,23.2584,25.865154,23.358414,28.371895,30.078247,27.170292,32.986202,27.959909,25.163336,30.756483,26.066082,22.854111,29.278053,22.002136,18.492741,25.511532,15.33731,11.519543,19.155077,18.04685,11.588868,24.504833,10.14215,9.758357,10.525943
483,Male/Early Stage*,2020,1.5065171,1.3264832,1.6865509,16.915264,15.070531,18.759996,23.457796,21.27335,25.642242,24.963968,22.535645,27.392292,27.064325,24.317703,29.810947,25.074789,22.428825,27.720753,20.720444,17.924593,23.516294,17.814474,14.640259,20.988689,11.704947,8.3935986,15.016296,11.206266,6.1673145,16.245218,9.4297323,9.0633192,9.7961454
484,Male/Early Stage*,2021,1.5561721,1.3712329,1.7411114,16.246298,14.437752,18.054844,23.800343,21.608597,25.992088,28.76173,26.194012,31.329449,33.217003,30.188028,36.245975,34.995789,31.769505,38.222073,27.28607,24.203493,30.368647,22.894991,19.290609,26.499372,21.320463,16.865835,25.775091,14.658816,8.7940683,20.523563,11.066169,10.668942,11.463395
485,Male/Early Stage*,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Male/Early Stage*,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Male/Advanced Stage*, All Years,1.6926075,1.6202651,1.7649499,19.241508,18.498451,19.984566,26.874523,25.977221,27.771826,33.085037,32.014179,34.155895,37.702911,36.486065,38.919758,34.311649,33.109974,35.513325,30.279676,28.981188,31.578165,26.315937,24.842846,27.789028,22.65801,20.880199,24.435822,24.041746,21.179298,26.904194,12.349958,12.189158,12.510758
488,Male/Advanced Stage*,2016,2.4563196,2.2260163,2.6866229,27.307211,24.964611,29.649811,39.810371,36.784561,42.836182,44.967129,41.499481,48.434776,47.192329,43.681194,50.703465,44.397751,40.525429,48.270073,40.467148,36.133675,44.800621,36.80127,31.882011,41.720528,34.566299,28.164532,40.968067,29.854595,21.033127,38.676064,16.866785,16.351469,17.382101
489,Male/Advanced Stage*,2017,2.4902549,2.2583563,2.7221534,27.913713,25.559332,30.268095,35.491005,32.717373,38.264637,46.514503,43.068661,49.960346,48.415127,44.749065,52.081188,39.491119,36.116207,42.866032,35.703495,31.785431,39.621559,30.839722,26.597254,35.082188,23.395582,18.562004,28.22916,28.694778,20.216013,37.173542,16.045202,15.5555,16.534904
490,Male/Advanced Stage*,2018,2.3853223,2.1585402,2.6121044,27.559498,25.217581,29.901415,38.105419,35.268311,40.942528,46.439308,43.035313,49.843304,46.268829,42.667191,49.870468,40.756165,37.359234,44.153095,36.376472,32.504105,40.24884,30.064499,25.928675,34.200321,30.110567,24.677639,35.543495,31.054327,22.359116,39.749538,16.198889,15.710314,16.687464
491,Male/Advanced Stage*,2019,1.3682867,1.1965994,1.5399741,15.878057,14.093145,17.662968,24.552942,22.301807,26.804077,30.228714,27.518761,32.938667,39.66523,36.325844,43.004616,33.639267,30.571789,36.706745,32.350788,28.772493,35.929085,29.579031,25.509991,33.648071,21.769085,17.220724,26.317446,25.867151,18.135532,33.59877,11.838049,11.421934,12.254164
492,Male/Advanced Stage*,2020,1.5625213,1.3791717,1.7458709,16.339201,14.526152,18.15225,26.211306,23.902208,28.520403,31.051241,28.342987,33.759495,38.963921,35.668343,42.259499,37.866566,34.614994,41.118137,31.817173,28.352636,35.281708,25.617508,21.811073,29.423943,25.36072,20.486546,30.234894,18.873711,12.334304,25.413118,12.182308,11.764318,12.600299
493,Male/Advanced Stage*,2021,1.5733358,1.3873794,1.7592921,19.181112,17.215992,21.146233,26.637468,24.318766,28.956171,37.17543,34.256203,40.094658,43.929844,40.44651,47.413177,43.744736,40.137642,47.35183,41.518337,37.715889,45.320786,33.677792,29.306274,38.049309,27.135136,22.109638,32.160633,36.036255,26.840874,45.231636,14.13782,13.686565,14.589075
494,Male/Advanced Stage*,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Male/Advanced Stage*,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Female/Early Stage*, All Years,0.78191483,0.73237443,0.83145523,4.939136,4.5678978,5.3103743,6.6929512,6.2514892,7.1344132,7.9312897,7.415967,8.4466124,8.9528961,8.3765545,9.5292377,9.8886366,9.2701406,10.507133,8.5816526,7.9347281,9.2285776,8.2227345,7.4863501,8.9591188,7.8601918,6.9935379,8.7268457,6.2148628,5.2202778,7.2094479,3.4493539,3.3680794,3.5306284
497,Female/Early Stage*,2016,0.93610072,0.79239142,1.07981,4.5882974,3.6403453,5.5362492,6.9117365,5.6646338,8.1588392,8.297822,6.837296,9.7583485,9.670331,8.1278887,11.212773,10.29068,8.5079107,12.073449,11.980823,9.8005352,14.16111,8.8025856,6.694788,10.910383,11.041569,8.1750851,13.908052,7.0491829,4.2289224,9.8694439,3.8211496,3.5876811,4.0546179
498,Female/Early Stage*,2017,0.86203545,0.72408104,0.99998987,4.6830058,3.7312198,5.6347919,5.8991294,4.7813601,7.0168986,8.8598127,7.3815861,10.338039,10.150624,8.5207443,11.780504,9.7289181,8.117321,11.340515,9.2487488,7.3889017,11.108596,8.9737215,6.9291005,11.018342,11.645875,8.8572454,14.434505,7.6044292,4.6813807,10.527477,3.6584399,3.4349535,3.8819263
499,Female/Early Stage*,2018,0.87291598,0.73414242,1.0116895,4.6403456,3.6921182,5.588573,6.8053746,5.6217709,7.9889784,7.1598864,5.84554,8.4742327,8.9993973,7.4582868,10.540508,11.916703,10.1511,13.682306,10.614445,8.65734,12.571549,9.991828,7.8550401,12.128615,9.378664,6.8771663,11.880162,6.4423933,3.7502885,9.1344986,3.6995249,3.4763608,3.922689
500,Female/Early Stage*,2019,0.94767284,0.80307144,1.0922743,6.7635875,5.6140919,7.9130831,8.673521,7.3540573,9.9929848,9.2908516,7.8138199,10.767883,11.873385,10.098925,13.647846,11.60696,9.8773375,13.336583,10.054913,8.1843472,11.925478,7.9967446,6.0960388,9.8974504,8.585165,6.2054787,10.964851,7.121716,4.3300037,9.9134283,4.2082553,3.9708142,4.4456964
501,Female/Early Stage*,2020,0.82282072,0.68795758,0.95768386,6.1183972,5.0236769,7.2131176,8.5789948,7.2778244,9.8801651,10.385591,8.8468399,11.924341,10.763473,9.0797958,12.447149,11.082885,9.3968954,12.768874,8.2205248,6.5674448,9.8736048,9.2624035,7.2068324,11.317975,8.5503407,6.1803069,10.920374,7.1119909,4.3240905,9.8998919,4.01687,3.7865381,4.2472019
502,Female/Early Stage*,2021,1.0450547,0.89405149,1.1960579,7.7173777,6.4904923,8.9442635,10.054793,8.6542501,11.455337,11.969767,10.339132,13.600401,11.390656,9.6630421,13.118269,14.151227,12.189967,16.112488,11.681383,9.7865372,13.576229,12.822187,10.403909,15.240466,6.4895034,4.4261398,8.5528669,8.2013073,5.1635008,11.239114,4.8506603,4.5983796,5.102941
503,Female/Early Stage*,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Female/Early Stage*,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Female/Advanced Stage*, All Years,0.79253644,0.7426607,0.84241217,5.7526407,5.351995,6.1532865,8.6409569,8.139348,9.1425657,10.990501,10.383883,11.59712,12.738803,12.051319,13.426287,12.164433,11.478449,12.850418,12.466247,11.686531,13.245962,12.291185,11.390873,13.191498,13.033989,11.91798,14.149998,13.051211,11.609921,14.492502,4.5480318,4.4549007,4.6411629
