diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
2018,55-59,All Persons,IMD4,All Regions,All Stages,All Routes,25,3.4,2.1,4.7
2019,55-59,All Persons,IMD4,All Regions,All Stages,All Routes,30,3.7,2.4,5.1
2020,55-59,All Persons,IMD4,All Regions,All Stages,All Routes,25,3.4,2.1,4.7
2021,55-59,All Persons,IMD4,All Regions,All Stages,All Routes,20,2.7,1.5,3.9
2022,55-59,All Persons,IMD4,All Regions,All Stages,All Routes,30,3.6,2.3,4.9
2023,55-59,All Persons,IMD4,All Regions,All Stages,All Routes,30,3.6,2.3,4.9
allyears,55-59,All Persons,IMD4,All Regions,All Stages,All Routes,220,4.2,3.6,4.7
2016,55-59,All Persons,IMD4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.4,-0.1,0.9
2017,55-59,All Persons,IMD4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.4
2018,55-59,All Persons,IMD4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.4
2019,55-59,All Persons,IMD4,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,55-59,All Persons,IMD4,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,55-59,All Persons,IMD4,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,55-59,All Persons,IMD4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.5,0,1
2023,55-59,All Persons,IMD4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.4
allyears,55-59,All Persons,IMD4,All Regions,All Stages,Emergency,0,0.2,0.1,0.3
2016,55-59,All Persons,IMD4,All Regions,All Stages,Non-emergency,35,4.6,3,6.1
2017,55-59,All Persons,IMD4,All Regions,All Stages,Non-emergency,25,3.5,2.2,4.9
2018,55-59,All Persons,IMD4,All Regions,All Stages,Non-emergency,25,3.2,1.9,4.4
2019,55-59,All Persons,IMD4,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,55-59,All Persons,IMD4,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,55-59,All Persons,IMD4,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,55-59,All Persons,IMD4,All Regions,All Stages,Non-emergency,25,3.1,1.9,4.3
2023,55-59,All Persons,IMD4,All Regions,All Stages,Non-emergency,30,3.5,2.2,4.8
allyears,55-59,All Persons,IMD4,All Regions,All Stages,Non-emergency,140,2.5,2.1,3
2016,55-59,All Persons,IMD4,All Regions,Early,All Routes,20,2.6,1.5,3.8
2017,55-59,All Persons,IMD4,All Regions,Early,All Routes,10,1.5,0.6,2.4
2018,55-59,All Persons,IMD4,All Regions,Early,All Routes,15,1.7,0.8,2.6
2019,55-59,All Persons,IMD4,All Regions,Early,All Routes,15,1.8,0.9,2.7
2020,55-59,All Persons,IMD4,All Regions,Early,All Routes,15,1.6,0.7,2.5
2021,55-59,All Persons,IMD4,All Regions,Early,All Routes,SUPPRESSED; n<10,0.9,0.2,1.6
2022,55-59,All Persons,IMD4,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,55-59,All Persons,IMD4,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,55-59,All Persons,IMD4,All Regions,Early,All Routes,75,1.3,1,1.6
2016,55-59,All Persons,IMD4,All Regions,Advanced,All Routes,15,2.1,1,3.1
2017,55-59,All Persons,IMD4,All Regions,Advanced,All Routes,15,1.8,0.8,2.7
2018,55-59,All Persons,IMD4,All Regions,Advanced,All Routes,SUPPRESSED; n<10,1.2,0.4,2
2019,55-59,All Persons,IMD4,All Regions,Advanced,All Routes,10,1.5,0.7,2.4
2020,55-59,All Persons,IMD4,All Regions,Advanced,All Routes,10,1.3,0.5,2
2021,55-59,All Persons,IMD4,All Regions,Advanced,All Routes,10,1.3,0.5,2.2
2022,55-59,All Persons,IMD4,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,55-59,All Persons,IMD4,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,55-59,All Persons,IMD4,All Regions,Advanced,All Routes,60,1.4,1.1,1.8
2016,55-59,All Persons,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.3,-1.3,4
2019,55-59,All Persons,IMD4,East Midlands,All Stages,All Routes,30,37.9,24.1,51.8
2020,55-59,All Persons,IMD4,East Midlands,All Stages,All Routes,25,34.4,21.4,47.4
2021,55-59,All Persons,IMD4,East Midlands,All Stages,All Routes,20,31,17.4,44.5
2022,55-59,All Persons,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD4,East Midlands,All Stages,All Routes,75,4.1,2.3,5.8
2016,55-59,All Persons,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,1.1,-1,3.2
2019,55-59,All Persons,IMD4,East of England,All Stages,All Routes,30,30.2,19.2,41.2
2020,55-59,All Persons,IMD4,East of England,All Stages,All Routes,25,27.2,17,37.5
2021,55-59,All Persons,IMD4,East of England,All Stages,All Routes,20,22.1,12.4,31.8
2022,55-59,All Persons,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD4,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD4,East of England,All Stages,All Routes,75,4.6,2.9,6.2
2016,55-59,All Persons,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,1.2,-1.1,3.5
2019,55-59,All Persons,IMD4,London,All Stages,All Routes,30,33.1,21,45.1
2020,55-59,All Persons,IMD4,London,All Stages,All Routes,25,30.1,18.7,41.4
2021,55-59,All Persons,IMD4,London,All Stages,All Routes,20,21.5,12.1,31
2022,55-59,All Persons,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD4,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD4,London,All Stages,All Routes,75,3.6,2.1,5.1
2016,55-59,All Persons,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,3.4,-3.3,10.1
2019,55-59,All Persons,IMD4,North East,All Stages,All Routes,30,98.3,62.6,134.1
2020,55-59,All Persons,IMD4,North East,All Stages,All Routes,25,90.4,56.3,124.5
2021,55-59,All Persons,IMD4,North East,All Stages,All Routes,20,69.1,38.8,99.4
2022,55-59,All Persons,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD4,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD4,North East,All Stages,All Routes,75,2.4,0.3,4.6
2016,55-59,All Persons,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,1.1,-1.1,3.3
2019,55-59,All Persons,IMD4,North West,All Stages,All Routes,30,31.2,19.8,42.5
2020,55-59,All Persons,IMD4,North West,All Stages,All Routes,25,28.4,17.7,39.2
2021,55-59,All Persons,IMD4,North West,All Stages,All Routes,20,21.6,12.1,31
2022,55-59,All Persons,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD4,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD4,North West,All Stages,All Routes,75,4.1,2.5,5.6
2016,55-59,All Persons,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,0.7,-0.7,2
2019,55-59,All Persons,IMD4,South East,All Stages,All Routes,30,19.1,12.1,26
2020,55-59,All Persons,IMD4,South East,All Stages,All Routes,25,17.3,10.8,23.8
2021,55-59,All Persons,IMD4,South East,All Stages,All Routes,20,13.9,7.8,20
2022,55-59,All Persons,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD4,South East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD4,South East,All Stages,All Routes,75,4.3,3.1,5.6
2016,55-59,All Persons,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,1.1,-1,3.2
2019,55-59,All Persons,IMD4,South West,All Stages,All Routes,30,30.4,19.4,41.5
2020,55-59,All Persons,IMD4,South West,All Stages,All Routes,25,27.6,17.2,38.1
2021,55-59,All Persons,IMD4,South West,All Stages,All Routes,20,22.2,12.5,31.9
2022,55-59,All Persons,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD4,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD4,South West,All Stages,All Routes,75,4.8,3.1,6.4
2016,55-59,All Persons,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.4,-1.3,4.1
2019,55-59,All Persons,IMD4,West Midlands,All Stages,All Routes,30,39.3,25,53.6
2020,55-59,All Persons,IMD4,West Midlands,All Stages,All Routes,25,35.6,22.2,49.1
2021,55-59,All Persons,IMD4,West Midlands,All Stages,All Routes,20,30.6,17.2,44.1
2022,55-59,All Persons,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD4,West Midlands,All Stages,All Routes,75,3.6,1.9,5.3
2016,55-59,All Persons,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,1.5,-1.4,4.4
2019,55-59,All Persons,IMD4,Yorkshire and The Humber,All Stages,All Routes,30,42.3,26.9,57.7
2020,55-59,All Persons,IMD4,Yorkshire and The Humber,All Stages,All Routes,25,38.7,24.1,53.3
2021,55-59,All Persons,IMD4,Yorkshire and The Humber,All Stages,All Routes,20,29,16.3,41.8
2022,55-59,All Persons,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD4,Yorkshire and The Humber,All Stages,All Routes,75,5.3,3.2,7.3
2016,55-59,All Persons,IMD1,All Regions,All Stages,All Routes,20,2.9,1.7,4.1
2017,55-59,All Persons,IMD1,All Regions,All Stages,All Routes,25,3.5,2.1,4.8
2018,55-59,All Persons,IMD1,All Regions,All Stages,All Routes,25,3.1,1.9,4.4
2019,55-59,All Persons,IMD1,All Regions,All Stages,All Routes,25,2.9,1.7,4.1
2020,55-59,All Persons,IMD1,All Regions,All Stages,All Routes,10,1.5,0.6,2.3
2021,55-59,All Persons,IMD1,All Regions,All Stages,All Routes,25,3.1,1.8,4.4
2022,55-59,All Persons,IMD1,All Regions,All Stages,All Routes,10,1.5,0.6,2.3
2023,55-59,All Persons,IMD1,All Regions,All Stages,All Routes,20,2.2,1.2,3.3
allyears,55-59,All Persons,IMD1,All Regions,All Stages,All Routes,160,3,2.5,3.4
2016,55-59,All Persons,IMD1,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD1,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD1,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.3,-0.1,0.6
2019,55-59,All Persons,IMD1,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,55-59,All Persons,IMD1,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,55-59,All Persons,IMD1,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,55-59,All Persons,IMD1,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD1,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.4
allyears,55-59,All Persons,IMD1,All Regions,All Stages,Emergency,0,0.1,0,0.1
2016,55-59,All Persons,IMD1,All Regions,All Stages,Non-emergency,20,2.9,1.7,4.1
2017,55-59,All Persons,IMD1,All Regions,All Stages,Non-emergency,25,3.5,2.1,4.8
2018,55-59,All Persons,IMD1,All Regions,All Stages,Non-emergency,20,2.9,1.7,4.1
2019,55-59,All Persons,IMD1,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,55-59,All Persons,IMD1,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,55-59,All Persons,IMD1,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,55-59,All Persons,IMD1,All Regions,All Stages,Non-emergency,10,1.5,0.6,2.3
2023,55-59,All Persons,IMD1,All Regions,All Stages,Non-emergency,15,2.1,1.1,3.1
allyears,55-59,All Persons,IMD1,All Regions,All Stages,Non-emergency,90,1.8,1.5,2.2
2016,55-59,All Persons,IMD1,All Regions,Early,All Routes,15,2.1,1,3.1
2017,55-59,All Persons,IMD1,All Regions,Early,All Routes,15,2.1,1.1,3.2
2018,55-59,All Persons,IMD1,All Regions,Early,All Routes,10,1.4,0.6,2.3
2019,55-59,All Persons,IMD1,All Regions,Early,All Routes,10,1.5,0.7,2.4
2020,55-59,All Persons,IMD1,All Regions,Early,All Routes,SUPPRESSED; n<10,0.7,0.1,1.3
2021,55-59,All Persons,IMD1,All Regions,Early,All Routes,10,1.6,0.7,2.5
2022,55-59,All Persons,IMD1,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,55-59,All Persons,IMD1,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,55-59,All Persons,IMD1,All Regions,Early,All Routes,60,0.7,0.5,0.9
2016,55-59,All Persons,IMD1,All Regions,Advanced,All Routes,SUPPRESSED; n<10,0.4,-0.1,0.9
2017,55-59,All Persons,IMD1,All Regions,Advanced,All Routes,SUPPRESSED; n<10,0.9,0.2,1.6
2018,55-59,All Persons,IMD1,All Regions,Advanced,All Routes,10,1.3,0.5,2.1
2019,55-59,All Persons,IMD1,All Regions,Advanced,All Routes,SUPPRESSED; n<10,0.6,0.1,1.2
2020,55-59,All Persons,IMD1,All Regions,Advanced,All Routes,SUPPRESSED; n<10,0.5,0,1
2021,55-59,All Persons,IMD1,All Regions,Advanced,All Routes,SUPPRESSED; n<10,1.1,0.3,1.8
2022,55-59,All Persons,IMD1,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,55-59,All Persons,IMD1,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,55-59,All Persons,IMD1,All Regions,Advanced,All Routes,10,1.3,1,1.7
2016,55-59,All Persons,IMD1,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD1,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD1,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,55-59,All Persons,IMD1,East Midlands,All Stages,All Routes,25,29.4,17.4,41.4
2020,55-59,All Persons,IMD1,East Midlands,All Stages,All Routes,10,14.8,6.4,23.2
2021,55-59,All Persons,IMD1,East Midlands,All Stages,All Routes,25,34.3,20.3,48.3
2022,55-59,All Persons,IMD1,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD1,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD1,East Midlands,All Stages,All Routes,60,3.8,2.1,5.4
2016,55-59,All Persons,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,55-59,All Persons,IMD1,East of England,All Stages,All Routes,25,21.1,12.5,29.7
2020,55-59,All Persons,IMD1,East of England,All Stages,All Routes,10,10.7,4.7,16.8
2021,55-59,All Persons,IMD1,East of England,All Stages,All Routes,25,21.7,12.8,30.6
2022,55-59,All Persons,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD1,East of England,All Stages,All Routes,60,2.5,1.4,3.7
2016,55-59,All Persons,IMD1,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD1,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD1,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,55-59,All Persons,IMD1,London,All Stages,All Routes,25,34.2,20.2,48.2
2020,55-59,All Persons,IMD1,London,All Stages,All Routes,10,17.5,7.6,27.4
2021,55-59,All Persons,IMD1,London,All Stages,All Routes,25,34.6,20.5,48.7
2022,55-59,All Persons,IMD1,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD1,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD1,London,All Stages,All Routes,60,2.6,1.1,4.1
2016,55-59,All Persons,IMD1,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD1,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD1,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,55-59,All Persons,IMD1,North East,All Stages,All Routes,25,81.4,48.1,114.6
2020,55-59,All Persons,IMD1,North East,All Stages,All Routes,10,41.8,18.1,65.4
2021,55-59,All Persons,IMD1,North East,All Stages,All Routes,25,85.7,50.6,120.7
2022,55-59,All Persons,IMD1,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD1,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD1,North East,All Stages,All Routes,60,2.6,0.3,4.8
2016,55-59,All Persons,IMD1,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD1,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD1,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,55-59,All Persons,IMD1,North West,All Stages,All Routes,25,28.5,16.8,40.1
2020,55-59,All Persons,IMD1,North West,All Stages,All Routes,10,14.5,6.3,22.8
2021,55-59,All Persons,IMD1,North West,All Stages,All Routes,25,29.2,17.3,41.1
2022,55-59,All Persons,IMD1,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD1,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD1,North West,All Stages,All Routes,60,4.1,2.4,5.8
2016,55-59,All Persons,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,55-59,All Persons,IMD1,South East,All Stages,All Routes,25,10.7,6.4,15.1
2020,55-59,All Persons,IMD1,South East,All Stages,All Routes,10,5.5,2.4,8.5
2021,55-59,All Persons,IMD1,South East,All Stages,All Routes,25,11.4,6.7,16
2022,55-59,All Persons,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD1,South East,All Stages,All Routes,60,3.2,2.3,4.1
2016,55-59,All Persons,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,55-59,All Persons,IMD1,South West,All Stages,All Routes,25,28.5,16.8,40.1
2020,55-59,All Persons,IMD1,South West,All Stages,All Routes,10,14.6,6.3,22.8
2021,55-59,All Persons,IMD1,South West,All Stages,All Routes,25,28.9,17.1,40.8
2022,55-59,All Persons,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD1,South West,All Stages,All Routes,60,2.3,1.1,3.6
2016,55-59,All Persons,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,55-59,All Persons,IMD1,West Midlands,All Stages,All Routes,25,37.3,22.1,52.6
2020,55-59,All Persons,IMD1,West Midlands,All Stages,All Routes,10,19,8.3,29.8
2021,55-59,All Persons,IMD1,West Midlands,All Stages,All Routes,25,42,24.8,59.2
2022,55-59,All Persons,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD1,West Midlands,All Stages,All Routes,60,2.9,1.2,4.5
2016,55-59,All Persons,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,55-59,All Persons,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,55-59,All Persons,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,55-59,All Persons,IMD1,Yorkshire and The Humber,All Stages,All Routes,25,37.1,21.9,52.2
2020,55-59,All Persons,IMD1,Yorkshire and The Humber,All Stages,All Routes,10,18.9,8.2,29.6
2021,55-59,All Persons,IMD1,Yorkshire and The Humber,All Stages,All Routes,25,38.8,22.9,54.6
2022,55-59,All Persons,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,55-59,All Persons,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,55-59,All Persons,IMD1,Yorkshire and The Humber,All Stages,All Routes,60,1.9,0.6,3.2
2016,55-59,Male,All IMD Quintiles,All Regions,All Stages,All Routes,175,10.4,8.8,11.9
2017,55-59,Male,All IMD Quintiles,All Regions,All Stages,All Routes,160,9.1,7.7,10.5
