diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
2023,all ages,Male,IMD5,West Midlands,All Stages,All Routes,10,2,0.7,3.2
allyears,all ages,Male,IMD5,West Midlands,All Stages,All Routes,140,4.3,3.5,5
2016,all ages,Male,IMD5,Yorkshire and The Humber,All Stages,All Routes,20,4.7,2.6,6.7
2017,all ages,Male,IMD5,Yorkshire and The Humber,All Stages,All Routes,10,2.9,1.2,4.5
2018,all ages,Male,IMD5,Yorkshire and The Humber,All Stages,All Routes,15,3.7,2,5.5
2019,all ages,Male,IMD5,Yorkshire and The Humber,All Stages,All Routes,20,4.4,2.4,6.4
2020,all ages,Male,IMD5,Yorkshire and The Humber,All Stages,All Routes,15,3,1.4,4.5
2021,all ages,Male,IMD5,Yorkshire and The Humber,All Stages,All Routes,20,4.6,2.6,6.5
2022,all ages,Male,IMD5,Yorkshire and The Humber,All Stages,All Routes,20,4.3,2.4,6.1
2023,all ages,Male,IMD5,Yorkshire and The Humber,All Stages,All Routes,20,4.6,2.6,6.6
allyears,all ages,Male,IMD5,Yorkshire and The Humber,All Stages,All Routes,140,4.6,3.9,5.4
2016,all ages,Female,All IMD Quintiles,All Regions,All Stages,All Routes,685,2.5,2.3,2.7
2017,all ages,Female,All IMD Quintiles,All Regions,All Stages,All Routes,635,2.2,2.1,2.4
2018,all ages,Female,All IMD Quintiles,All Regions,All Stages,All Routes,705,2.4,2.2,2.6
2019,all ages,Female,All IMD Quintiles,All Regions,All Stages,All Routes,690,2.4,2.2,2.5
2020,all ages,Female,All IMD Quintiles,All Regions,All Stages,All Routes,635,2.2,2,2.3
2021,all ages,Female,All IMD Quintiles,All Regions,All Stages,All Routes,690,2.3,2.1,2.5
2022,all ages,Female,All IMD Quintiles,All Regions,All Stages,All Routes,590,2,1.8,2.1
2023,all ages,Female,All IMD Quintiles,All Regions,All Stages,All Routes,595,2,1.8,2.1
allyears,all ages,Female,All IMD Quintiles,All Regions,All Stages,All Routes,5225,2.6,2.5,2.6
2016,all ages,Female,All IMD Quintiles,All Regions,All Stages,Emergency,75,0.3,0.2,0.3
2017,all ages,Female,All IMD Quintiles,All Regions,All Stages,Emergency,65,0.2,0.2,0.3
2018,all ages,Female,All IMD Quintiles,All Regions,All Stages,Emergency,75,0.3,0.2,0.3
2019,all ages,Female,All IMD Quintiles,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,All IMD Quintiles,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,All IMD Quintiles,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,All IMD Quintiles,All Regions,All Stages,Emergency,70,0.2,0.2,0.3
2023,all ages,Female,All IMD Quintiles,All Regions,All Stages,Emergency,70,0.2,0.2,0.3
allyears,all ages,Female,All IMD Quintiles,All Regions,All Stages,Emergency,355,0.2,0.2,0.2
2016,all ages,Female,All IMD Quintiles,All Regions,All Stages,Non-emergency,600,2.2,2,2.4
2017,all ages,Female,All IMD Quintiles,All Regions,All Stages,Non-emergency,540,1.9,1.7,2.1
2018,all ages,Female,All IMD Quintiles,All Regions,All Stages,Non-emergency,590,2,1.9,2.2
2019,all ages,Female,All IMD Quintiles,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,All IMD Quintiles,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,All IMD Quintiles,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,All IMD Quintiles,All Regions,All Stages,Non-emergency,515,1.7,1.6,1.8
2023,all ages,Female,All IMD Quintiles,All Regions,All Stages,Non-emergency,510,1.7,1.5,1.8
allyears,all ages,Female,All IMD Quintiles,All Regions,All Stages,Non-emergency,2755,1.4,1.3,1.4
2016,all ages,Female,All IMD Quintiles,All Regions,Early,All Routes,180,0.7,0.6,0.8
2017,all ages,Female,All IMD Quintiles,All Regions,Early,All Routes,185,0.7,0.6,0.8
2018,all ages,Female,All IMD Quintiles,All Regions,Early,All Routes,210,0.7,0.6,0.8
2019,all ages,Female,All IMD Quintiles,All Regions,Early,All Routes,165,0.6,0.5,0.6
2020,all ages,Female,All IMD Quintiles,All Regions,Early,All Routes,180,0.6,0.5,0.7
2021,all ages,Female,All IMD Quintiles,All Regions,Early,All Routes,185,0.6,0.5,0.7
2022,all ages,Female,All IMD Quintiles,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,All IMD Quintiles,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,All IMD Quintiles,All Regions,Early,All Routes,1105,1,0.9,1
2016,all ages,Female,All IMD Quintiles,All Regions,Advanced,All Routes,350,1.3,1.1,1.4
2017,all ages,Female,All IMD Quintiles,All Regions,Advanced,All Routes,315,1.1,1,1.2
2018,all ages,Female,All IMD Quintiles,All Regions,Advanced,All Routes,350,1.2,1.1,1.3
2019,all ages,Female,All IMD Quintiles,All Regions,Advanced,All Routes,295,1,0.9,1.1
2020,all ages,Female,All IMD Quintiles,All Regions,Advanced,All Routes,310,1.1,0.9,1.2
2021,all ages,Female,All IMD Quintiles,All Regions,Advanced,All Routes,360,1.2,1.1,1.3
2022,all ages,Female,All IMD Quintiles,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,All IMD Quintiles,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,All IMD Quintiles,All Regions,Advanced,All Routes,1980,0.5,0.5,0.6
2016,all ages,Female,All IMD Quintiles,East Midlands,All Stages,All Routes,60,2.5,1.9,3.1
2017,all ages,Female,All IMD Quintiles,East Midlands,All Stages,All Routes,55,2.3,1.7,2.9
2018,all ages,Female,All IMD Quintiles,East Midlands,All Stages,All Routes,50,2.1,1.5,2.6
2019,all ages,Female,All IMD Quintiles,East Midlands,All Stages,All Routes,75,2.9,2.3,3.6
2020,all ages,Female,All IMD Quintiles,East Midlands,All Stages,All Routes,55,2.2,1.6,2.8
2021,all ages,Female,All IMD Quintiles,East Midlands,All Stages,All Routes,50,2,1.4,2.5
2022,all ages,Female,All IMD Quintiles,East Midlands,All Stages,All Routes,40,1.5,1,2
2023,all ages,Female,All IMD Quintiles,East Midlands,All Stages,All Routes,50,1.9,1.3,2.4
allyears,all ages,Female,All IMD Quintiles,East Midlands,All Stages,All Routes,435,2.5,2.3,2.7
2016,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,0.3,0.1,0.5
2017,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,0.2,0,0.3
2018,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Emergency,10,0.4,0.2,0.7
2019,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,0.2,0,0.4
2023,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,0.2,0,0.4
allyears,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Emergency,10,0.2,0.1,0.2
2016,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Non-emergency,50,2.2,1.6,2.8
2017,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Non-emergency,50,2.1,1.5,2.7
2018,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Non-emergency,40,1.6,1.1,2.1
2019,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Non-emergency,35,1.2,0.8,1.7
2023,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Non-emergency,40,1.5,1.1,2
allyears,all ages,Female,All IMD Quintiles,East Midlands,All Stages,Non-emergency,215,1.2,1.1,1.4
2016,all ages,Female,All IMD Quintiles,East Midlands,Early,All Routes,10,0.5,0.2,0.8
2017,all ages,Female,All IMD Quintiles,East Midlands,Early,All Routes,10,0.5,0.2,0.8
2018,all ages,Female,All IMD Quintiles,East Midlands,Early,All Routes,10,0.5,0.2,0.8
2019,all ages,Female,All IMD Quintiles,East Midlands,Early,All Routes,10,0.4,0.2,0.7
2020,all ages,Female,All IMD Quintiles,East Midlands,Early,All Routes,10,0.3,0.1,0.5
2021,all ages,Female,All IMD Quintiles,East Midlands,Early,All Routes,10,0.5,0.2,0.8
2022,all ages,Female,All IMD Quintiles,East Midlands,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,All IMD Quintiles,East Midlands,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,All IMD Quintiles,East Midlands,Early,All Routes,60,1,0.8,1.1
2016,all ages,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,30,1.2,0.8,1.6
2017,all ages,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,35,1.4,0.9,1.8
2018,all ages,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,30,1.1,0.7,1.5
2019,all ages,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,25,0.9,0.5,1.3
2020,all ages,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,30,1.2,0.7,1.6
2021,all ages,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,30,1.2,0.8,1.6
2022,all ages,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,180,0.4,0.3,0.5
2016,all ages,Female,All IMD Quintiles,East of England,All Stages,All Routes,70,2.2,1.7,2.7
2017,all ages,Female,All IMD Quintiles,East of England,All Stages,All Routes,65,2.1,1.6,2.6
2018,all ages,Female,All IMD Quintiles,East of England,All Stages,All Routes,75,2.3,1.8,2.8
2019,all ages,Female,All IMD Quintiles,East of England,All Stages,All Routes,90,2.7,2.2,3.3
2020,all ages,Female,All IMD Quintiles,East of England,All Stages,All Routes,85,2.6,2,3.1
2021,all ages,Female,All IMD Quintiles,East of England,All Stages,All Routes,85,2.4,1.9,3
2022,all ages,Female,All IMD Quintiles,East of England,All Stages,All Routes,70,2,1.5,2.4
2023,all ages,Female,All IMD Quintiles,East of England,All Stages,All Routes,65,1.8,1.4,2.3
allyears,all ages,Female,All IMD Quintiles,East of England,All Stages,All Routes,605,2.6,2.4,2.8
2016,all ages,Female,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.1,0,0.2
2017,all ages,Female,All IMD Quintiles,East of England,All Stages,Emergency,10,0.3,0.1,0.5
2018,all ages,Female,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.1,0.4
2019,all ages,Female,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,All IMD Quintiles,East of England,All Stages,Emergency,10,0.3,0.1,0.5
2023,all ages,Female,All IMD Quintiles,East of England,All Stages,Emergency,10,0.3,0.1,0.5
allyears,all ages,Female,All IMD Quintiles,East of England,All Stages,Emergency,30,0.2,0.1,0.2
2016,all ages,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,65,2,1.5,2.5
2017,all ages,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,55,1.7,1.2,2.1
2018,all ages,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,65,2,1.5,2.5
2019,all ages,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,55,1.6,1.2,2.1
2023,all ages,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,50,1.5,1.1,1.9
allyears,all ages,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,290,1.2,1.1,1.4
2016,all ages,Female,All IMD Quintiles,East of England,Early,All Routes,25,0.8,0.5,1.1
2017,all ages,Female,All IMD Quintiles,East of England,Early,All Routes,15,0.4,0.2,0.7
2018,all ages,Female,All IMD Quintiles,East of England,Early,All Routes,20,0.6,0.4,0.9
2019,all ages,Female,All IMD Quintiles,East of England,Early,All Routes,25,0.8,0.5,1.1
2020,all ages,Female,All IMD Quintiles,East of England,Early,All Routes,30,1,0.6,1.3
2021,all ages,Female,All IMD Quintiles,East of England,Early,All Routes,20,0.7,0.4,0.9
2022,all ages,Female,All IMD Quintiles,East of England,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,All IMD Quintiles,East of England,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,All IMD Quintiles,East of England,Early,All Routes,135,1,0.8,1.1
2016,all ages,Female,All IMD Quintiles,East of England,Advanced,All Routes,35,1,0.7,1.4
2017,all ages,Female,All IMD Quintiles,East of England,Advanced,All Routes,35,1.1,0.7,1.4
2018,all ages,Female,All IMD Quintiles,East of England,Advanced,All Routes,35,1.1,0.7,1.4
2019,all ages,Female,All IMD Quintiles,East of England,Advanced,All Routes,35,1,0.7,1.4
2020,all ages,Female,All IMD Quintiles,East of England,Advanced,All Routes,40,1.3,0.9,1.7
2021,all ages,Female,All IMD Quintiles,East of England,Advanced,All Routes,45,1.3,0.9,1.7
2022,all ages,Female,All IMD Quintiles,East of England,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,All IMD Quintiles,East of England,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,All IMD Quintiles,East of England,Advanced,All Routes,225,0.6,0.5,0.7
2016,all ages,Female,All IMD Quintiles,London,All Stages,All Routes,95,2.7,2.2,3.3
2017,all ages,Female,All IMD Quintiles,London,All Stages,All Routes,85,2.4,1.9,3
2018,all ages,Female,All IMD Quintiles,London,All Stages,All Routes,115,3.2,2.6,3.8
2019,all ages,Female,All IMD Quintiles,London,All Stages,All Routes,90,2.4,1.9,2.9
2020,all ages,Female,All IMD Quintiles,London,All Stages,All Routes,70,2,1.5,2.5
2021,all ages,Female,All IMD Quintiles,London,All Stages,All Routes,110,3.1,2.5,3.7
2022,all ages,Female,All IMD Quintiles,London,All Stages,All Routes,95,2.4,1.9,2.9
2023,all ages,Female,All IMD Quintiles,London,All Stages,All Routes,75,2.2,1.7,2.7
allyears,all ages,Female,All IMD Quintiles,London,All Stages,All Routes,735,2.9,2.7,3.1
2016,all ages,Female,All IMD Quintiles,London,All Stages,Emergency,20,0.6,0.3,0.8
2017,all ages,Female,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,0.2,0,0.4
2018,all ages,Female,All IMD Quintiles,London,All Stages,Emergency,15,0.4,0.2,0.6
2019,all ages,Female,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,0.2,0,0.3
2023,all ages,Female,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,0.2,0,0.3
allyears,all ages,Female,All IMD Quintiles,London,All Stages,Emergency,35,0.2,0.1,0.3
2016,all ages,Female,All IMD Quintiles,London,All Stages,Non-emergency,75,2.1,1.6,2.6
2017,all ages,Female,All IMD Quintiles,London,All Stages,Non-emergency,70,2,1.5,2.5
2018,all ages,Female,All IMD Quintiles,London,All Stages,Non-emergency,95,2.6,2.1,3.2
2019,all ages,Female,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,All IMD Quintiles,London,All Stages,Non-emergency,85,2.2,1.8,2.7
2023,all ages,Female,All IMD Quintiles,London,All Stages,Non-emergency,65,1.9,1.4,2.4
allyears,all ages,Female,All IMD Quintiles,London,All Stages,Non-emergency,390,1.6,1.4,1.7
2016,all ages,Female,All IMD Quintiles,London,Early,All Routes,30,0.9,0.6,1.2
2017,all ages,Female,All IMD Quintiles,London,Early,All Routes,35,1,0.6,1.3
2018,all ages,Female,All IMD Quintiles,London,Early,All Routes,45,1.2,0.9,1.6
2019,all ages,Female,All IMD Quintiles,London,Early,All Routes,25,0.7,0.4,1
2020,all ages,Female,All IMD Quintiles,London,Early,All Routes,15,0.4,0.2,0.6
2021,all ages,Female,All IMD Quintiles,London,Early,All Routes,20,0.5,0.3,0.8
2022,all ages,Female,All IMD Quintiles,London,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,All IMD Quintiles,London,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,All IMD Quintiles,London,Early,All Routes,170,0.9,0.8,1
2016,all ages,Female,All IMD Quintiles,London,Advanced,All Routes,40,1.2,0.8,1.6
2017,all ages,Female,All IMD Quintiles,London,Advanced,All Routes,35,1,0.7,1.3
2018,all ages,Female,All IMD Quintiles,London,Advanced,All Routes,50,1.4,1,1.8
2019,all ages,Female,All IMD Quintiles,London,Advanced,All Routes,25,0.7,0.5,1
2020,all ages,Female,All IMD Quintiles,London,Advanced,All Routes,30,0.8,0.5,1.2
2021,all ages,Female,All IMD Quintiles,London,Advanced,All Routes,40,1.3,0.9,1.6
2022,all ages,Female,All IMD Quintiles,London,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,All IMD Quintiles,London,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,All IMD Quintiles,London,Advanced,All Routes,220,0.7,0.6,0.8
2016,all ages,Female,All IMD Quintiles,North East,All Stages,All Routes,30,2.2,1.4,3
2017,all ages,Female,All IMD Quintiles,North East,All Stages,All Routes,35,2.5,1.6,3.3
2018,all ages,Female,All IMD Quintiles,North East,All Stages,All Routes,30,2,1.2,2.7
2019,all ages,Female,All IMD Quintiles,North East,All Stages,All Routes,25,1.7,1,2.4
2020,all ages,Female,All IMD Quintiles,North East,All Stages,All Routes,35,2.5,1.7,3.3
2021,all ages,Female,All IMD Quintiles,North East,All Stages,All Routes,35,2.3,1.5,3.1
2022,all ages,Female,All IMD Quintiles,North East,All Stages,All Routes,25,1.7,1.1,2.4
2023,all ages,Female,All IMD Quintiles,North East,All Stages,All Routes,35,2.3,1.6,3.1
allyears,all ages,Female,All IMD Quintiles,North East,All Stages,All Routes,250,2.5,2.2,2.8
2016,all ages,Female,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0.2,0,0.4
2017,all ages,Female,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.3
2018,all ages,Female,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0.3,0,0.5
2019,all ages,Female,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.3
2023,all ages,Female,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.2
allyears,all ages,Female,All IMD Quintiles,North East,All Stages,Emergency,0,0.1,0,0.2
2016,all ages,Female,All IMD Quintiles,North East,All Stages,Non-emergency,30,2,1.3,2.8
2017,all ages,Female,All IMD Quintiles,North East,All Stages,Non-emergency,30,2.2,1.5,3
2018,all ages,Female,All IMD Quintiles,North East,All Stages,Non-emergency,25,1.7,1,2.4
2019,all ages,Female,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,All IMD Quintiles,North East,All Stages,Non-emergency,25,1.6,0.9,2.3
2023,all ages,Female,All IMD Quintiles,North East,All Stages,Non-emergency,35,2.3,1.5,3
allyears,all ages,Female,All IMD Quintiles,North East,All Stages,Non-emergency,145,1.4,1.2,1.6
2016,all ages,Female,All IMD Quintiles,North East,Early,All Routes,SUPPRESSED; n<10,0.5,0.1,0.9
2017,all ages,Female,All IMD Quintiles,North East,Early,All Routes,10,0.9,0.4,1.4
2018,all ages,Female,All IMD Quintiles,North East,Early,All Routes,10,0.6,0.2,1.1
2019,all ages,Female,All IMD Quintiles,North East,Early,All Routes,SUPPRESSED; n<10,0.2,0,0.4
2020,all ages,Female,All IMD Quintiles,North East,Early,All Routes,10,0.8,0.3,1.2
2021,all ages,Female,All IMD Quintiles,North East,Early,All Routes,10,0.7,0.2,1.1
2022,all ages,Female,All IMD Quintiles,North East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,All IMD Quintiles,North East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,All IMD Quintiles,North East,Early,All Routes,40,1,0.8,1.2
2016,all ages,Female,All IMD Quintiles,North East,Advanced,All Routes,20,1.4,0.7,2
2017,all ages,Female,All IMD Quintiles,North East,Advanced,All Routes,15,1.2,0.6,1.7
2018,all ages,Female,All IMD Quintiles,North East,Advanced,All Routes,15,1.1,0.6,1.7
2019,all ages,Female,All IMD Quintiles,North East,Advanced,All Routes,10,0.9,0.4,1.3
2020,all ages,Female,All IMD Quintiles,North East,Advanced,All Routes,20,1.2,0.7,1.8
2021,all ages,Female,All IMD Quintiles,North East,Advanced,All Routes,20,1.4,0.8,2
2022,all ages,Female,All IMD Quintiles,North East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
