diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
2016,70-74,All Persons,IMD Q5,All Regions,All Stages,Emergency,10,2.1,2.1,2.1
2017,70-74,All Persons,IMD Q5,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1.4,1.4,1.4
2018,70-74,All Persons,IMD Q5,All Regions,All Stages,Emergency,15,2.0,2.0,2.0
2019,70-74,All Persons,IMD Q5,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,70-74,All Persons,IMD Q5,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,70-74,All Persons,IMD Q5,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,70-74,All Persons,IMD Q5,All Regions,All Stages,Emergency,10,1.8,1.8,1.8
2023,70-74,All Persons,IMD Q5,All Regions,All Stages,Emergency,20,3.2,3.2,3.2
allyears,70-74,All Persons,IMD Q5,All Regions,All Stages,Emergency,55,1.5,1.1,1.9
2016,70-74,All Persons,IMD Q5,All Regions,All Stages,Non-emergency,200,35.0,35.0,35.0
2017,70-74,All Persons,IMD Q5,All Regions,All Stages,Non-emergency,225,35.6,35.6,35.6
2018,70-74,All Persons,IMD Q5,All Regions,All Stages,Non-emergency,225,34.3,34.3,34.3
2019,70-74,All Persons,IMD Q5,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,70-74,All Persons,IMD Q5,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,70-74,All Persons,IMD Q5,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,70-74,All Persons,IMD Q5,All Regions,All Stages,Non-emergency,230,37.0,37.0,37.0
2023,70-74,All Persons,IMD Q5,All Regions,All Stages,Non-emergency,210,33.8,33.8,33.8
allyears,70-74,All Persons,IMD Q5,All Regions,All Stages,Non-emergency,1090,25.0,23.5,26.5
2016,70-74,All Persons,IMD Q5,All Regions,Early,All Routes,85,15.2,15.2,15.2
2017,70-74,All Persons,IMD Q5,All Regions,Early,All Routes,85,13.9,13.9,13.9
2018,70-74,All Persons,IMD Q5,All Regions,Early,All Routes,80,12.3,12.3,12.3
2019,70-74,All Persons,IMD Q5,All Regions,Early,All Routes,95,14.1,14.1,14.1
2020,70-74,All Persons,IMD Q5,All Regions,Early,All Routes,100,14.9,14.9,14.9
2021,70-74,All Persons,IMD Q5,All Regions,Early,All Routes,140,26.0,26.0,26.0
2022,70-74,All Persons,IMD Q5,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,70-74,All Persons,IMD Q5,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,70-74,All Persons,IMD Q5,All Regions,Early,All Routes,585,13.5,12.4,14.6
2016,70-74,All Persons,IMD Q5,All Regions,Advanced,All Routes,105,18.9,18.9,18.9
2017,70-74,All Persons,IMD Q5,All Regions,Advanced,All Routes,135,21.7,21.7,21.7
2018,70-74,All Persons,IMD Q5,All Regions,Advanced,All Routes,130,19.5,19.5,19.5
2019,70-74,All Persons,IMD Q5,All Regions,Advanced,All Routes,110,16.5,16.5,16.5
2020,70-74,All Persons,IMD Q5,All Regions,Advanced,All Routes,125,18.3,18.3,18.3
2021,70-74,All Persons,IMD Q5,All Regions,Advanced,All Routes,130,23.8,23.8,23.8
2022,70-74,All Persons,IMD Q5,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,70-74,All Persons,IMD Q5,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,70-74,All Persons,IMD Q5,All Regions,Advanced,All Routes,735,16.8,15.6,18.0
2016,70-74,All Persons,IMD Q5,East Midlands,All Stages,All Routes,25,44.2,44.2,44.2
2017,70-74,All Persons,IMD Q5,East Midlands,All Stages,All Routes,25,39.5,39.5,39.5
2018,70-74,All Persons,IMD Q5,East Midlands,All Stages,All Routes,30,42.1,42.1,42.1
2019,70-74,All Persons,IMD Q5,East Midlands,All Stages,All Routes,35,48.5,48.5,48.5
2020,70-74,All Persons,IMD Q5,East Midlands,All Stages,All Routes,25,33.4,33.4,33.4
2021,70-74,All Persons,IMD Q5,East Midlands,All Stages,All Routes,30,66.5,66.5,66.5
2022,70-74,All Persons,IMD Q5,East Midlands,All Stages,All Routes,25,36.1,36.1,36.1
2023,70-74,All Persons,IMD Q5,East Midlands,All Stages,All Routes,20,28.2,28.2,28.2
allyears,70-74,All Persons,IMD Q5,East Midlands,All Stages,All Routes,215,47.5,41.0,54.0
2016,70-74,All Persons,IMD Q5,East of England,All Stages,All Routes,25,31.3,31.3,31.3
2017,70-74,All Persons,IMD Q5,East of England,All Stages,All Routes,30,37.4,37.4,37.4
2018,70-74,All Persons,IMD Q5,East of England,All Stages,All Routes,25,27.9,27.9,27.9
2019,70-74,All Persons,IMD Q5,East of England,All Stages,All Routes,30,30.8,30.8,30.8
2020,70-74,All Persons,IMD Q5,East of England,All Stages,All Routes,30,33.8,33.8,33.8
2021,70-74,All Persons,IMD Q5,East of England,All Stages,All Routes,40,51.4,51.4,51.4
2022,70-74,All Persons,IMD Q5,East of England,All Stages,All Routes,40,46.6,46.6,46.6
2023,70-74,All Persons,IMD Q5,East of England,All Stages,All Routes,30,34.6,34.6,34.6
allyears,70-74,All Persons,IMD Q5,East of England,All Stages,All Routes,250,41.7,36.5,46.8
2016,70-74,All Persons,IMD Q5,London,All Stages,All Routes,15,36.1,36.1,36.1
2017,70-74,All Persons,IMD Q5,London,All Stages,All Routes,25,56.7,56.7,56.7
2018,70-74,All Persons,IMD Q5,London,All Stages,All Routes,20,41.7,41.7,41.7
2019,70-74,All Persons,IMD Q5,London,All Stages,All Routes,20,38.7,38.7,38.7
2020,70-74,All Persons,IMD Q5,London,All Stages,All Routes,15,30.2,30.2,30.2
2021,70-74,All Persons,IMD Q5,London,All Stages,All Routes,20,44.9,44.9,44.9
2022,70-74,All Persons,IMD Q5,London,All Stages,All Routes,20,41.7,41.7,41.7
2023,70-74,All Persons,IMD Q5,London,All Stages,All Routes,10,24.1,24.1,24.1
allyears,70-74,All Persons,IMD Q5,London,All Stages,All Routes,145,44.7,37.5,52.0
2016,70-74,All Persons,IMD Q5,North East,All Stages,All Routes,10,49.0,49.0,49.0
2017,70-74,All Persons,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,39.5,39.5,39.5
2018,70-74,All Persons,IMD Q5,North East,All Stages,All Routes,10,45.6,45.6,45.6
2019,70-74,All Persons,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,24.2,24.2,24.2
2020,70-74,All Persons,IMD Q5,North East,All Stages,All Routes,SUPPRESSED; n<10,31.6,31.6,31.7
2021,70-74,All Persons,IMD Q5,North East,All Stages,All Routes,15,59.7,59.7,59.7
2022,70-74,All Persons,IMD Q5,North East,All Stages,All Routes,10,45.6,45.6,45.6
2023,70-74,All Persons,IMD Q5,North East,All Stages,All Routes,10,49.8,49.8,49.8
allyears,70-74,All Persons,IMD Q5,North East,All Stages,All Routes,55,49.0,38.2,59.7
2016,70-74,All Persons,IMD Q5,North West,All Stages,All Routes,20,32.6,32.6,32.6
2017,70-74,All Persons,IMD Q5,North West,All Stages,All Routes,25,38.1,38.1,38.1
2018,70-74,All Persons,IMD Q5,North West,All Stages,All Routes,25,33.5,33.5,33.5
2019,70-74,All Persons,IMD Q5,North West,All Stages,All Routes,30,39.9,39.9,39.9
2020,70-74,All Persons,IMD Q5,North West,All Stages,All Routes,25,36.8,36.8,36.8
2021,70-74,All Persons,IMD Q5,North West,All Stages,All Routes,50,88.6,88.6,88.6
2022,70-74,All Persons,IMD Q5,North West,All Stages,All Routes,25,36.6,36.6,36.6
2023,70-74,All Persons,IMD Q5,North West,All Stages,All Routes,35,51.2,51.2,51.2
allyears,70-74,All Persons,IMD Q5,North West,All Stages,All Routes,235,50.2,43.8,56.5
2016,70-74,All Persons,IMD Q5,South East,All Stages,All Routes,60,39.8,39.8,39.8
2017,70-74,All Persons,IMD Q5,South East,All Stages,All Routes,50,29.6,29.6,29.6
2018,70-74,All Persons,IMD Q5,South East,All Stages,All Routes,75,42.1,42.1,42.1
2019,70-74,All Persons,IMD Q5,South East,All Stages,All Routes,65,35.8,35.8,35.8
2020,70-74,All Persons,IMD Q5,South East,All Stages,All Routes,80,45.8,45.8,45.8
2021,70-74,All Persons,IMD Q5,South East,All Stages,All Routes,85,59.7,59.7,59.7
2022,70-74,All Persons,IMD Q5,South East,All Stages,All Routes,60,36.8,36.8,36.8
2023,70-74,All Persons,IMD Q5,South East,All Stages,All Routes,60,35.5,35.5,35.5
allyears,70-74,All Persons,IMD Q5,South East,All Stages,All Routes,535,46.1,42.1,50.0
2016,70-74,All Persons,IMD Q5,South West,All Stages,All Routes,30,48.2,48.2,48.2
2017,70-74,All Persons,IMD Q5,South West,All Stages,All Routes,25,38.1,38.1,38.1
2018,70-74,All Persons,IMD Q5,South West,All Stages,All Routes,25,32.4,32.4,32.4
2019,70-74,All Persons,IMD Q5,South West,All Stages,All Routes,30,42.4,42.4,42.4
2020,70-74,All Persons,IMD Q5,South West,All Stages,All Routes,30,36.8,36.8,36.8
2021,70-74,All Persons,IMD Q5,South West,All Stages,All Routes,25,46.3,46.3,46.3
2022,70-74,All Persons,IMD Q5,South West,All Stages,All Routes,25,34.0,34.0,34.0
2023,70-74,All Persons,IMD Q5,South West,All Stages,All Routes,35,46.7,46.7,46.7
allyears,70-74,All Persons,IMD Q5,South West,All Stages,All Routes,225,46.1,40.1,52.2
2016,70-74,All Persons,IMD Q5,West Midlands,All Stages,All Routes,15,30.8,30.8,30.8
2017,70-74,All Persons,IMD Q5,West Midlands,All Stages,All Routes,25,49.0,49.0,49.0
2018,70-74,All Persons,IMD Q5,West Midlands,All Stages,All Routes,20,38.0,38.0,38.0
2019,70-74,All Persons,IMD Q5,West Midlands,All Stages,All Routes,20,34.2,34.2,34.2
2020,70-74,All Persons,IMD Q5,West Midlands,All Stages,All Routes,25,48.5,48.5,48.5
2021,70-74,All Persons,IMD Q5,West Midlands,All Stages,All Routes,20,60.2,60.2,60.2
2022,70-74,All Persons,IMD Q5,West Midlands,All Stages,All Routes,25,45.7,45.7,45.7
2023,70-74,All Persons,IMD Q5,West Midlands,All Stages,All Routes,20,38.1,38.1,38.1
allyears,70-74,All Persons,IMD Q5,West Midlands,All Stages,All Routes,170,48.7,41.5,55.9
2016,70-74,All Persons,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,20,39.3,39.3,39.3
2017,70-74,All Persons,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,20,39.1,39.1,39.1
2018,70-74,All Persons,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,20,37.0,37.0,37.0
2019,70-74,All Persons,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,25,41.5,41.5,41.5
2020,70-74,All Persons,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,15,30.4,30.4,30.4
2021,70-74,All Persons,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,25,50.1,50.1,50.1
2022,70-74,All Persons,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,20,40.2,40.2,40.2
2023,70-74,All Persons,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,20,36.4,36.4,36.4
allyears,70-74,All Persons,IMD Q5,Yorkshire and The Humber,All Stages,All Routes,165,44.7,37.8,51.6
2016,70-74,Male,All IMD Quintiles,All Regions,All Stages,All Routes,895,78.7,78.7,78.7
2017,70-74,Male,All IMD Quintiles,All Regions,All Stages,All Routes,925,69.3,69.3,69.3
2018,70-74,Male,All IMD Quintiles,All Regions,All Stages,All Routes,950,69.9,69.9,69.9
2019,70-74,Male,All IMD Quintiles,All Regions,All Stages,All Routes,1035,75.4,75.4,75.4
2020,70-74,Male,All IMD Quintiles,All Regions,All Stages,All Routes,1020,74.1,74.1,74.1
2021,70-74,Male,All IMD Quintiles,All Regions,All Stages,All Routes,1175,91.0,91.0,91.0
2022,70-74,Male,All IMD Quintiles,All Regions,All Stages,All Routes,930,73.8,73.8,73.8
2023,70-74,Male,All IMD Quintiles,All Regions,All Stages,All Routes,900,71.5,71.5,71.5
allyears,70-74,Male,All IMD Quintiles,All Regions,All Stages,All Routes,7830,85.8,83.9,87.7
2016,70-74,Male,All IMD Quintiles,All Regions,All Stages,Emergency,70,6.3,6.3,6.3
2017,70-74,Male,All IMD Quintiles,All Regions,All Stages,Emergency,50,3.9,3.9,3.9
2018,70-74,Male,All IMD Quintiles,All Regions,All Stages,Emergency,75,5.7,5.7,5.7
2019,70-74,Male,All IMD Quintiles,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,70-74,Male,All IMD Quintiles,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,70-74,Male,All IMD Quintiles,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,70-74,Male,All IMD Quintiles,All Regions,All Stages,Emergency,80,6.3,6.3,6.3
2023,70-74,Male,All IMD Quintiles,All Regions,All Stages,Emergency,85,6.7,6.7,6.7
allyears,70-74,Male,All IMD Quintiles,All Regions,All Stages,Emergency,360,4.0,3.6,4.4
2016,70-74,Male,All IMD Quintiles,All Regions,All Stages,Non-emergency,810,71.3,71.3,71.3
2017,70-74,Male,All IMD Quintiles,All Regions,All Stages,Non-emergency,855,64.0,64.0,64.0
2018,70-74,Male,All IMD Quintiles,All Regions,All Stages,Non-emergency,840,62.1,62.1,62.1
2019,70-74,Male,All IMD Quintiles,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,70-74,Male,All IMD Quintiles,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,70-74,Male,All IMD Quintiles,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,70-74,Male,All IMD Quintiles,All Regions,All Stages,Non-emergency,840,66.6,66.6,66.6
2023,70-74,Male,All IMD Quintiles,All Regions,All Stages,Non-emergency,810,64.2,64.2,64.2
allyears,70-74,Male,All IMD Quintiles,All Regions,All Stages,Non-emergency,4155,45.5,44.1,46.9
2016,70-74,Male,All IMD Quintiles,All Regions,Early,All Routes,310,27.3,27.3,27.3
2017,70-74,Male,All IMD Quintiles,All Regions,Early,All Routes,315,23.8,23.8,23.8
2018,70-74,Male,All IMD Quintiles,All Regions,Early,All Routes,285,21.1,21.1,21.1
2019,70-74,Male,All IMD Quintiles,All Regions,Early,All Routes,385,28.0,28.0,28.0
2020,70-74,Male,All IMD Quintiles,All Regions,Early,All Routes,345,25.1,25.1,25.1
2021,70-74,Male,All IMD Quintiles,All Regions,Early,All Routes,450,35.0,35.0,35.0
2022,70-74,Male,All IMD Quintiles,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,70-74,Male,All IMD Quintiles,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,70-74,Male,All IMD Quintiles,All Regions,Early,All Routes,2090,23.0,22.0,23.9
2016,70-74,Male,All IMD Quintiles,All Regions,Advanced,All Routes,505,44.4,44.4,44.4
2017,70-74,Male,All IMD Quintiles,All Regions,Advanced,All Routes,525,39.5,39.5,39.5
2018,70-74,Male,All IMD Quintiles,All Regions,Advanced,All Routes,555,40.8,40.8,40.8
2019,70-74,Male,All IMD Quintiles,All Regions,Advanced,All Routes,460,33.6,33.6,33.6
2020,70-74,Male,All IMD Quintiles,All Regions,Advanced,All Routes,520,37.9,37.9,37.9
2021,70-74,Male,All IMD Quintiles,All Regions,Advanced,All Routes,565,43.7,43.7,43.7
2022,70-74,Male,All IMD Quintiles,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,70-74,Male,All IMD Quintiles,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,70-74,Male,All IMD Quintiles,All Regions,Advanced,All Routes,3130,34.3,33.1,35.5
2016,70-74,Male,All IMD Quintiles,East Midlands,All Stages,All Routes,80,73.7,73.7,73.7
2017,70-74,Male,All IMD Quintiles,East Midlands,All Stages,All Routes,75,65.5,65.5,65.5
2018,70-74,Male,All IMD Quintiles,East Midlands,All Stages,All Routes,100,83.1,83.1,83.1
2019,70-74,Male,All IMD Quintiles,East Midlands,All Stages,All Routes,95,77.3,77.3,77.3
2020,70-74,Male,All IMD Quintiles,East Midlands,All Stages,All Routes,95,77.6,77.6,77.6
2021,70-74,Male,All IMD Quintiles,East Midlands,All Stages,All Routes,95,77.3,77.3,77.3
2022,70-74,Male,All IMD Quintiles,East Midlands,All Stages,All Routes,85,71.9,71.9,71.9
2023,70-74,Male,All IMD Quintiles,East Midlands,All Stages,All Routes,60,48.5,48.5,48.5
allyears,70-74,Male,All IMD Quintiles,East Midlands,All Stages,All Routes,685,82.2,76.1,88.3
2016,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,4.7,0.6,8.8
2017,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,3.4,0.1,6.7
2018,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,7.3,2.5,12.1
2019,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,7.5,2.6,12.4
2023,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Emergency,SUPPRESSED; n<10,3.3,0.1,6.6
allyears,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Emergency,0,3.7,2.4,5.0
2016,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Non-emergency,70,67.2,51.7,82.7
2017,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Non-emergency,70,59.5,45.6,73.5
2018,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Non-emergency,90,73.3,58.2,88.5
2019,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Non-emergency,75,64.4,50.0,78.8
2023,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Non-emergency,55,45.1,33.1,57.2
allyears,70-74,Male,All IMD Quintiles,East Midlands,All Stages,Non-emergency,360,43.1,38.7,47.6
2016,70-74,Male,All IMD Quintiles,East Midlands,Early,All Routes,30,26.1,26.1,26.1
2017,70-74,Male,All IMD Quintiles,East Midlands,Early,All Routes,20,18.7,18.7,18.7
2018,70-74,Male,All IMD Quintiles,East Midlands,Early,All Routes,35,26.9,26.9,26.9
2019,70-74,Male,All IMD Quintiles,East Midlands,Early,All Routes,25,19.3,19.3,19.3
2020,70-74,Male,All IMD Quintiles,East Midlands,Early,All Routes,25,20.8,20.8,20.8
2021,70-74,Male,All IMD Quintiles,East Midlands,Early,All Routes,50,38.3,38.3,38.3
2022,70-74,Male,All IMD Quintiles,East Midlands,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,70-74,Male,All IMD Quintiles,East Midlands,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,70-74,Male,All IMD Quintiles,East Midlands,Early,All Routes,185,21.5,18.4,24.6
2016,70-74,Male,All IMD Quintiles,East Midlands,Advanced,All Routes,45,42.9,42.9,42.9
2017,70-74,Male,All IMD Quintiles,East Midlands,Advanced,All Routes,45,36.6,36.6,36.6
2018,70-74,Male,All IMD Quintiles,East Midlands,Advanced,All Routes,55,44.0,44.0,44.0
2019,70-74,Male,All IMD Quintiles,East Midlands,Advanced,All Routes,40,30.6,30.6,30.6
2020,70-74,Male,All IMD Quintiles,East Midlands,Advanced,All Routes,45,36.0,36.0,36.0
2021,70-74,Male,All IMD Quintiles,East Midlands,Advanced,All Routes,40,33.5,33.5,33.5
2022,70-74,Male,All IMD Quintiles,East Midlands,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,70-74,Male,All IMD Quintiles,East Midlands,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,70-74,Male,All IMD Quintiles,East Midlands,Advanced,All Routes,270,31.8,28.0,35.7
2016,70-74,Male,All IMD Quintiles,East of England,All Stages,All Routes,100,71.7,71.7,71.7
2017,70-74,Male,All IMD Quintiles,East of England,All Stages,All Routes,105,68.4,68.4,68.4
2018,70-74,Male,All IMD Quintiles,East of England,All Stages,All Routes,90,57.9,57.9,57.9
2019,70-74,Male,All IMD Quintiles,East of England,All Stages,All Routes,110,69.7,69.7,69.7
2020,70-74,Male,All IMD Quintiles,East of England,All Stages,All Routes,115,70.8,70.8,70.8
2021,70-74,Male,All IMD Quintiles,East of England,All Stages,All Routes,110,69.4,69.4,69.4
2022,70-74,Male,All IMD Quintiles,East of England,All Stages,All Routes,95,64.3,64.3,64.3
2023,70-74,Male,All IMD Quintiles,East of England,All Stages,All Routes,90,61.0,61.0,61.0
allyears,70-74,Male,All IMD Quintiles,East of England,All Stages,All Routes,815,75.9,70.7,81.1
2016,70-74,Male,All IMD Quintiles,East of England,All Stages,Emergency,15,10.2,4.9,15.6
2017,70-74,Male,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,4.6,1.2,8.1
2018,70-74,Male,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,3.2,0.4,6.0
2019,70-74,Male,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,70-74,Male,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,70-74,Male,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,70-74,Male,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,4.0,0.8,7.2
2023,70-74,Male,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,5.4,1.6,9.1
allyears,70-74,Male,All IMD Quintiles,East of England,All Stages,Emergency,15,3.7,2.6,4.9
2016,70-74,Male,All IMD Quintiles,East of England,All Stages,Non-emergency,80,59.3,46.4,72.2
2017,70-74,Male,All IMD Quintiles,East of England,All Stages,Non-emergency,95,63.1,50.4,75.8
2018,70-74,Male,All IMD Quintiles,East of England,All Stages,Non-emergency,85,53.4,42.0,64.8
2019,70-74,Male,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,70-74,Male,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,70-74,Male,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,70-74,Male,All IMD Quintiles,East of England,All Stages,Non-emergency,90,59.6,47.2,72.0
2023,70-74,Male,All IMD Quintiles,East of England,All Stages,Non-emergency,85,55.6,43.6,67.6
allyears,70-74,Male,All IMD Quintiles,East of England,All Stages,Non-emergency,435,40.3,36.5,44.1
2016,70-74,Male,All IMD Quintiles,East of England,Early,All Routes,40,29.3,29.3,29.3
2017,70-74,Male,All IMD Quintiles,East of England,Early,All Routes,35,23.9,23.9,23.9
2018,70-74,Male,All IMD Quintiles,East of England,Early,All Routes,30,20.3,20.3,20.3
2019,70-74,Male,All IMD Quintiles,East of England,Early,All Routes,40,24.5,24.5,24.5
